Tempo,Vento,Atleta,Età,Società,Posizione,Luogo,Data
13.39,,BALDACCHINO Martina,91,CENTRO ATLETICA PIOMBINO,2 su- 1,Stange,27/01/2007
13.67,,BERTOLETTI Claudia,96,ATL. STUDENTESCA CA.RI.RI,1 su- 1,Roma,28/01/2012
13.65,,MEZZALIRA Ilaria,95,N. ATL. VARESE,1 su- 1,Ancona,19/02/2012
13.63,,BERTOLETTI Claudia,96,ATL. STUDENTESCA CA.RI.RI,1 su- 1,Roma,03/03/2012
13.58,,MEZZALIRA Ilaria,95,N. ATL. VARESE,1 se- 2,Ancona,29/01/2012
13.50,,BERTOLETTI Claudia,96,ATL. STUDENTESCA CA.RI.RI,2 su- 1,Ancona,19/02/2012
13.28,,GUAGLIONE Carmela,95,ASD ENTERPRISE SPORT & SERVICE,1 fi- 1,Napoli Ponticelli,22/01/2012
13.13,,BRAGHIERI Virginia,95,ATL. PIACENZA,3 su- 1,Ancona,19/02/2012
13.10,,GUAGLIONE Carmela,95,ASD ENTERPRISE SPORT & SERVICE,1 fi- 1,Napoli Ponticelli,26/01/2012
13.03,,OSAKUE Daisy oyemwenosa,96,SISPORT FIAT,1 su- 1,Aosta,05/02/2012
12.93,,BERTOLETTI Claudia,96,ATL. STUDENTESCA CA.RI.RI,1 su- 1,Roma,15/01/2012
12.92,,BASILE Maria antonietta,95,ASD ENTERPRISE SPORT & SERVICE,4 su- 1,Ancona,19/02/2012
12.91,,CESTONARO Ottavia,95,ATL.VICENTINA,1 se- 1,Ancona,29/01/2012
12.89,,BASILE Maria antonietta,95,ASD ENTERPRISE SPORT & SERVICE,2 fi- 1,Napoli Ponticelli,22/01/2012
12.86,,OSAKUE Daisy oyemwenosa,96,SISPORT FIAT,2 se- 1,Ancona,29/01/2012
12.72,,ORTOLAN Laura,95,ATLETICA BRUGNERA FRIULINTAGLI,3 se- 1,Ancona,29/01/2012
12.72,,BRAGHIERI Virginia,95,ATL. PIACENZA,1 su- 1,Schio,11/02/2012
12.52,,BORELLA Caterina,95,C.U.S. BOLOGNA A.S.D.,5 su- 1,Ancona,19/02/2012
12.50,,OSAKUE Daisy oyemwenosa,96,SISPORT FIAT,6 su- 1,Ancona,19/02/2012
12.45,,EDAGHA Hannah efiong,95,ATL. STUDENTESCA CA.RI.RI,2 su- 1,Roma,03/03/2012
12.41,,BRAGHIERI Virginia,95,ATL. PIACENZA,1 su- 1,Modena,22/01/2012
12.40,,BRAGHIERI Virginia,95,ATL. PIACENZA,1 se- 1,Schio,28/01/2012
12.39,,EDAGHA Hannah efiong,95,ATL. STUDENTESCA CA.RI.RI,7 su- 1,Ancona,19/02/2012
12.31,,BORELLA Caterina,95,C.U.S. BOLOGNA A.S.D.,1 su- 1,Ancona,14/01/2012
12.19,,BORELLA Caterina,95,C.U.S. BOLOGNA A.S.D.,2 su- 1,Modena,22/01/2012
12.17,,GATTO Beatrice,95,ATLETICA VIS ABANO,8 su- 1,Ancona,19/02/2012
12.08,,CUZZOCREA Maria caterina,96,ATLETICA OLYMPUS,9 su- 1,Ancona,19/02/2012
11.93,,PANICHI Federica,96,ATLETICA FIRENZE MARATHON S.S.,1 su- 1,Firenze,12/02/2012
11.91,,GUAGLIONE Carmela,95,ASD ENTERPRISE SPORT & SERVICE,10 su- 1,Ancona,19/02/2012
11.88,,GREGOLETTO Giada,95,G.S. ERMENEGILDO ZEGNA,1 su- 1,Aosta,14/01/2012
11.87,,DELLE PIAGGE Miriana,95,ALTO LAZIO A.S.D.,2 su- 1,Roma,15/01/2012
11.84,,GREGOLETTO Giada,95,G.S. ERMENEGILDO ZEGNA,2 su- 1,Aosta,05/02/2012
